mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	i	id	m	true_birth_rate_difference	minBirthRateESS
0.002405338060457941	0.002385767086070584	0.0016817199756556486	0.0031701431151666256	0.1	1	25599	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i1_s25599.log	0.0028287103984025075	224.84855531772052
0.0023106456379267774	0.002278767040124977	0.0016989176834059723	0.0029792265095340085	0.1	1	59067	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i1_s59067.log	0.0028904490945269546	224.61642099258293
0.002307458755526021	0.0022857224214218146	0.0016448883894721695	0.0030430266210415588	0.1	1	69155	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i1_s69155.log	0.0028492342532081376	289.5235831169422
0.001435951513592335	0.0013802422979073787	9.379501807538838e-4	0.0020866875855841227	0.1	1	92434	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i1_s92434.log	0.002819029604057128	227.98517071628342
-0.002275901019926216	-0.002258351326592703	-0.0029430821952829197	-0.0016089778751443313	0.1	2	22879	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i2_s22879.log	0.0028157276120928314	229.2715187870909
0.001321058646389309	0.0012750460635728277	8.536923209562642e-4	0.0018986868315725531	0.1	2	42121	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i2_s42121.log	0.0028631590389690573	265.2509268137852
0.0019892807145330707	0.001966905893613217	0.0014228658943799136	0.0025878612987839805	0.1	2	52334	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i2_s52334.log	0.002827779867603602	326.15190236353845
0.0024326234088933303	0.0024100096552228485	0.0018305512283876809	0.0030892411748280695	0.1	3	16471	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i3_s16471.log	0.0027881545329246256	259.2840223114378
0.0021720114341397118	0.0021441335665970495	0.0014551560252327373	0.0029562353781147736	0.1	3	31587	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i3_s31587.log	0.0028749195205838955	235.39760701705242
0.0011270392698040168	0.0011041532203633114	7.220645893795388e-4	0.0015820944055486472	0.1	3	92127	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i3_s92127.log	0.0027910839907038672	247.24167199484089
0.0018811913035368243	0.0018538191847430768	0.0012206646834114156	0.0025737137022701384	0.1	4	2991	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i4_s2991.log	0.002800303697528984	378.22715463474117
0.002120402111746185	0.0021028512258402235	0.0015426554015680817	0.002758269237185488	0.1	4	5266	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i4_s5266.log	0.00283862253705646	367.0911246379222
0.001668338324940957	0.001650718233644707	0.0011251022770211868	0.002239492296090692	0.1	4	66135	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i4_s66135.log	0.0027937458350931863	227.77574092888642
0.0020140228789481394	0.001992339365974578	0.0013184770891618062	0.0027237629858465158	0.1	5	1800	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i5_s1800.log	0.0027963010417770915	233.40523606033668
0.0019938750536086514	0.001976475554385287	0.001425875566872452	0.0025994262850792486	0.1	5	2232	sampconfig_m0_w1_d0.1_t1_mg1_mm1_l2e+08_i5_s2232.log	0.0028612831045134847	696.2527243589445
